"date_time","temp","rain_1h","snow_1h","clouds_all","is_holiday","hour","month","day_of_week","is_imputed","traffic_volume","split"
"2017-03-01 18:00:00",272.42,0,0,90,0,18,3,"Wednesday",0,4755,"train"
"2017-03-01 19:00:00",271.96,0,0,90,0,19,3,"Wednesday",0,3200,"train"
"2017-03-01 20:00:00",270.9,0,0,40,0,20,3,"Wednesday",0,2927,"train"
"2017-03-01 21:00:00",270.72,0,0,75,0,21,3,"Wednesday",0,2439,"train"
"2017-03-01 22:00:00",269.84,0,0,90,0,22,3,"Wednesday",0,1720,"train"
"2017-03-01 23:00:00",269.48,0,0,90,0,23,3,"Wednesday",0,1084,"train"
"2017-03-02 00:00:00",268.62,0,0,90,0,0,3,"Thursday",0,565,"train"
"2017-03-02 01:00:00",267.78,0,0,75,0,1,3,"Thursday",0,359,"train"
"2017-03-02 02:00:00",266.97,0,0,40,0,2,3,"Thursday",0,258,"train"
"2017-03-02 03:00:00",266.53,0,0,1,0,3,3,"Thursday",0,342,"train"
"2017-03-02 04:00:00",265.9,0,0,1,0,4,3,"Thursday",0,856,"train"
"2017-03-02 05:00:00",265.49,0,0,1,0,5,3,"Thursday",0,2751,"train"
"2017-03-02 06:00:00",265.03,0,0,1,0,6,3,"Thursday",0,5939,"train"
"2017-03-02 07:00:00",264.9,0,0,1,0,7,3,"Thursday",0,6684,"train"
"2017-03-02 08:00:00",264.94,0,0,1,0,8,3,"Thursday",0,6031,"train"
"2017-03-02 09:00:00",266.01,0,0,1,0,9,3,"Thursday",0,5165,"train"
"2017-03-02 10:00:00",266.93,0,0,1,0,10,3,"Thursday",0,4765,"train"
"2017-03-02 11:00:00",268.88,0,0,40,0,11,3,"Thursday",0,5013,"train"
"2017-03-02 12:00:00",270.35,0,0,1,0,12,3,"Thursday",0,4949,"train"
"2017-03-02 13:00:00",271.15,0,0,1,0,13,3,"Thursday",0,5119,"train"
"2017-03-02 14:00:00",271.48,0,0,40,0,14,3,"Thursday",0,5465,"train"
"2017-03-02 15:00:00",271.15,0,0,40,0,15,3,"Thursday",0,6207,"train"
"2017-03-02 16:00:00",271.02,0,0,40,0,16,3,"Thursday",0,6686,"train"
"2017-03-02 17:00:00",270.49,0,0,40,0,17,3,"Thursday",0,6515,"train"
"2017-03-02 18:00:00",269.72,0,0,1,0,18,3,"Thursday",0,5022,"train"
"2017-03-02 19:00:00",268.59,0,0,5,0,19,3,"Thursday",0,3581,"train"
"2017-03-02 20:00:00",268.08,0,0,5,0,20,3,"Thursday",0,2973,"train"
"2017-03-02 21:00:00",267.37,0,0,5,0,21,3,"Thursday",0,3225,"train"
"2017-03-02 22:00:00",266.69,0,0,1,0,22,3,"Thursday",0,1866,"train"
"2017-03-02 23:00:00",266.09,0,0,1,0,23,3,"Thursday",0,1305,"train"
"2017-03-03 00:00:00",265.76,0,0,1,0,0,3,"Friday",0,722,"train"
"2017-03-03 01:00:00",264.76,0,0,1,0,1,3,"Friday",0,406,"train"
"2017-03-03 02:00:00",263.96,0,0,1,0,2,3,"Friday",0,310,"train"
"2017-03-03 03:00:00",263.56,0,0,1,0,3,3,"Friday",0,373,"train"
"2017-03-03 04:00:00",262.53,0,0,1,0,4,3,"Friday",0,831,"train"
"2017-03-03 05:00:00",262.09,0,0,1,0,5,3,"Friday",0,2576,"train"
"2017-03-03 06:00:00",261.69,0,0,1,0,6,3,"Friday",0,5495,"train"
"2017-03-03 07:00:00",261.29,0,0,20,0,7,3,"Friday",0,6459,"train"
"2017-03-03 08:00:00",262.08,0,0,40,0,8,3,"Friday",0,5874,"train"
"2017-03-03 09:00:00",264.95,0,0,1,0,9,3,"Friday",0,5025,"train"
"2017-03-03 10:00:00",265.55,0,0,75,0,10,3,"Friday",0,4837,"train"
"2017-03-03 11:00:00",266.88,0,0,1,0,11,3,"Friday",0,5370,"train"
"2017-03-03 12:00:00",269.81,0,0,1,0,12,3,"Friday",0,5727,"train"
"2017-03-03 13:00:00",269.88,0,0,1,0,13,3,"Friday",0,5665,"train"
"2017-03-03 14:00:00",271.22,0,0,75,0,14,3,"Friday",0,5718,"train"
"2017-03-03 15:00:00",272.15,0,0,75,0,15,3,"Friday",0,5967,"train"
"2017-03-03 16:00:00",271.65,0,0,90,0,16,3,"Friday",0,6607,"train"
"2017-03-03 17:00:00",270.9,0,0,90,0,17,3,"Friday",0,6125,"train"
"2017-03-03 18:00:00",270.28,0,0,90,0,18,3,"Friday",0,5208,"train"
"2017-03-03 19:00:00",270.22,0,0,90,0,19,3,"Friday",0,3960,"train"
"2017-03-03 20:00:00",269.96,0,0,90,0,20,3,"Friday",0,3380,"train"
"2017-03-03 21:00:00",269.65,0,0,75,0,21,3,"Friday",0,3107,"train"
"2017-03-03 22:00:00",269.75,0,0,90,0,22,3,"Friday",0,2448,"train"
"2017-03-03 23:00:00",269.95,0,0,90,0,23,3,"Friday",0,1883,"train"
"2017-03-04 00:00:00",270.21,0,0,90,0,0,3,"Saturday",0,1080,"train"
"2017-03-04 01:00:00",270.34,0,0,90,0,1,3,"Saturday",0,672,"train"
"2017-03-04 02:00:00",270.42,0,0,90,0,2,3,"Saturday",0,522,"train"
"2017-03-04 03:00:00",270.15,0,0,90,0,3,3,"Saturday",0,365,"train"
"2017-03-04 04:00:00",270.22,0,0,75,0,4,3,"Saturday",0,491,"train"
"2017-03-04 05:00:00",270.02,0,0,1,0,5,3,"Saturday",0,526,"train"
"2017-03-04 06:00:00",269.95,0,0,1,0,6,3,"Saturday",0,1056,"train"
"2017-03-04 07:00:00",269.82,0,0,20,0,7,3,"Saturday",0,1507,"train"
"2017-03-04 08:00:00",269.96,0,0,20,0,8,3,"Saturday",0,2431,"train"
"2017-03-04 09:00:00",272.65,0,0,5,0,9,3,"Saturday",0,3374,"train"
"2017-03-04 10:00:00",274.15,0,0,1,0,10,3,"Saturday",0,4445,"train"
"2017-03-04 11:00:00",275.52,0,0,1,0,11,3,"Saturday",0,4946,"train"
"2017-03-04 12:00:00",276.48,0,0,1,0,12,3,"Saturday",0,5204,"train"
"2017-03-04 13:00:00",277.71,0,0,1,0,13,3,"Saturday",0,5193,"train"
"2017-03-04 14:00:00",278.21,0,0,1,0,14,3,"Saturday",0,5062,"train"
"2017-03-04 15:00:00",278.59,0,0,1,0,15,3,"Saturday",0,4643,"train"
"2017-03-04 16:00:00",278.35,0,0,1,0,16,3,"Saturday",0,4843,"train"
"2017-03-04 17:00:00",277.42,0,0,1,0,17,3,"Saturday",0,4955,"train"
"2017-03-04 18:00:00",276.48,0,0,1,0,18,3,"Saturday",0,4489,"train"
"2017-03-04 19:00:00",276.01,0,0,1,0,19,3,"Saturday",0,3503,"train"
"2017-03-04 20:00:00",275.93,0,0,1,0,20,3,"Saturday",0,3216,"train"
"2017-03-04 21:00:00",275.21,0,0,1,0,21,3,"Saturday",0,3532,"train"
"2017-03-04 22:00:00",275.65,0,0,1,0,22,3,"Saturday",0,3301,"train"
"2017-03-04 23:00:00",275.48,0,0,1,0,23,3,"Saturday",0,2188,"train"
"2017-03-05 00:00:00",275.42,0,0,1,0,0,3,"Sunday",0,1546,"train"
"2017-03-05 01:00:00",275.65,0,0,1,0,1,3,"Sunday",0,1031,"train"
"2017-03-05 02:00:00",275.59,0,0,1,0,2,3,"Sunday",0,746,"train"
"2017-03-05 03:00:00",275.9,0,0,1,0,3,3,"Sunday",0,543,"train"
"2017-03-05 04:00:00",275.78,0,0,1,0,4,3,"Sunday",0,491,"train"
"2017-03-05 05:00:00",275.9,0,0,1,0,5,3,"Sunday",0,591,"train"
"2017-03-05 06:00:00",275.95,0,0,1,0,6,3,"Sunday",0,1011,"train"
"2017-03-05 07:00:00",276.21,0,0,1,0,7,3,"Sunday",0,1368,"train"
"2017-03-05 08:00:00",277.65,0,0,40,0,8,3,"Sunday",0,2100,"train"
"2017-03-05 09:00:00",278.54,0,0,75,0,9,3,"Sunday",0,2847,"train"
"2017-03-05 10:00:00",280.02,0,0,90,0,10,3,"Sunday",0,3654,"train"
"2017-03-05 11:00:00",281.9,0,0,75,0,11,3,"Sunday",0,4127,"train"
"2017-03-05 12:00:00",284.08,0,0,75,0,12,3,"Sunday",0,4745,"train"
"2017-03-05 13:00:00",286.14,0,0,1,0,13,3,"Sunday",0,4566,"train"
"2017-03-05 14:00:00",286.64,0,0,75,0,14,3,"Sunday",0,4557,"train"
"2017-03-05 15:00:00",286.46,0,0,90,0,15,3,"Sunday",0,4632,"train"
"2017-03-05 16:00:00",286.21,0,0,90,0,16,3,"Sunday",0,4684,"train"
"2017-03-05 17:00:00",285.48,0,0,90,0,17,3,"Sunday",0,4180,"train"
"2017-03-05 18:00:00",283.77,0,0,90,0,18,3,"Sunday",0,3749,"train"
"2017-03-05 19:00:00",283.41,0,0,75,0,19,3,"Sunday",0,4253,"train"
"2017-03-05 20:00:00",283.35,0,0,90,0,20,3,"Sunday",0,3643,"train"
"2017-03-05 21:00:00",283.15,0,0,90,0,21,3,"Sunday",0,2198,"train"
"2017-03-05 22:00:00",282.95,0,0,75,0,22,3,"Sunday",0,1581,"train"
"2017-03-05 23:00:00",283.08,0,0,75,0,23,3,"Sunday",0,1001,"train"
"2017-03-06 00:00:00",282.75,0,0,40,0,0,3,"Monday",0,585,"train"
"2017-03-06 01:00:00",282.75,0,0,90,0,1,3,"Monday",0,387,"train"
"2017-03-06 02:00:00",282.95,0,0,40,0,2,3,"Monday",0,304,"train"
"2017-03-06 03:00:00",283.22,0,0,90,0,3,3,"Monday",0,363,"train"
"2017-03-06 04:00:00",283.55,0,0,75,0,4,3,"Monday",0,865,"train"
"2017-03-06 05:00:00",283.68,0,0,90,0,5,3,"Monday",0,2744,"train"
"2017-03-06 06:00:00",283.62,0,0,75,0,6,3,"Monday",0,5673,"train"
"2017-03-06 07:00:00",283.75,0,0,90,0,7,3,"Monday",0,6531,"train"
"2017-03-06 08:00:00",283.93,0,0,90,0,8,3,"Monday",0,5931,"train"
"2017-03-06 09:00:00",284.08,0,0,90,0,9,3,"Monday",0,4802,"train"
"2017-03-06 10:00:00",284.35,0,0,90,0,10,3,"Monday",0,4296,"train"
"2017-03-06 11:00:00",284.55,0,0,90,0,11,3,"Monday",0,4490,"train"
"2017-03-06 12:00:00",284.77,0,0,90,0,12,3,"Monday",0,4758,"train"
"2017-03-06 13:00:00",285.4,0,0,90,0,13,3,"Monday",0,4711,"train"
"2017-03-06 14:00:00",286.55,0,0,90,0,14,3,"Monday",0,5014,"train"
"2017-03-06 15:00:00",288.27,0,0,40,0,15,3,"Monday",0,5727,"train"
"2017-03-06 16:00:00",289.75,0,0,40,0,16,3,"Monday",0,6645,"train"
"2017-03-06 17:00:00",289.78,0,0,40,0,17,3,"Monday",0,6199,"train"
"2017-03-06 18:00:00",289.1,0,0,90,0,18,3,"Monday",0,4261,"train"
"2017-03-06 19:00:00",287.49,0,0,90,0,19,3,"Monday",0,2910,"train"
"2017-03-06 20:00:00",285.6,0,0,75,0,20,3,"Monday",0,2402,"train"
"2017-03-06 21:00:00",284.29,0,0,1,0,21,3,"Monday",0,2038,"train"
"2017-03-06 22:00:00",281.78,0,0,1,0,22,3,"Monday",0,1514,"train"
"2017-03-06 23:00:00",279.46,0,0,75,0,23,3,"Monday",0,977,"train"
"2017-03-07 00:00:00",277.78,0,0,90,0,0,3,"Tuesday",0,517,"train"
"2017-03-07 01:00:00",276.15,0,0,90,0,1,3,"Tuesday",0,327,"train"
"2017-03-07 02:00:00",274.65,0,0,90,0,2,3,"Tuesday",0,237,"train"
"2017-03-07 03:00:00",273.15,0,0,90,0,3,3,"Tuesday",0,325,"train"
"2017-03-07 04:00:00",271.53,0,0,90,0,4,3,"Tuesday",0,785,"train"
"2017-03-07 05:00:00",271.08,0,0,90,0,5,3,"Tuesday",0,2746,"train"
"2017-03-07 06:00:00",271.62,0,0,90,0,6,3,"Tuesday",0,5966,"train"
"2017-03-07 07:00:00",271.65,0,0,75,0,7,3,"Tuesday",0,6461,"train"
"2017-03-07 08:00:00",271.82,0,0,1,0,8,3,"Tuesday",0,6441,"train"
"2017-03-07 09:00:00",273.22,0,0,5,0,9,3,"Tuesday",0,5109,"train"
"2017-03-07 10:00:00",274.48,0,0,1,0,10,3,"Tuesday",0,4544,"train"
"2017-03-07 11:00:00",276.35,0,0,5,0,11,3,"Tuesday",0,4655,"train"
"2017-03-07 12:00:00",279.41,0,0,1,0,12,3,"Tuesday",0,4961,"train"
"2017-03-07 13:00:00",280.08,0,0,75,0,13,3,"Tuesday",0,4801,"train"
"2017-03-07 14:00:00",280.62,0,0,90,0,14,3,"Tuesday",0,5215,"train"
"2017-03-07 15:00:00",280.89,0,0,40,0,15,3,"Tuesday",0,5709,"train"
"2017-03-07 16:00:00",280.68,0,0,1,0,16,3,"Tuesday",0,6722,"train"
"2017-03-07 17:00:00",280.82,0,0,75,0,17,3,"Tuesday",0,6017,"train"
"2017-03-07 18:00:00",280.29,0,0,1,0,18,3,"Tuesday",0,4775,"train"
"2017-03-07 19:00:00",278.96,0,0,40,0,19,3,"Tuesday",0,3425,"train"
"2017-03-07 20:00:00",278.09,0,0,40,0,20,3,"Tuesday",0,2815,"train"
"2017-03-07 21:00:00",277.29,0,0,1,0,21,3,"Tuesday",0,3727,"train"
"2017-03-07 22:00:00",276.22,0,0,1,0,22,3,"Tuesday",0,2816,"train"
"2017-03-07 23:00:00",275.62,0,0,75,0,23,3,"Tuesday",0,1115,"train"
"2017-03-08 00:00:00",274.76,0,0,90,0,0,3,"Wednesday",0,607,"train"
"2017-03-08 01:00:00",273.69,0,0,90,0,1,3,"Wednesday",0,388,"train"
"2017-03-08 02:00:00",272.41,0,0,90,0,2,3,"Wednesday",0,303,"train"
"2017-03-08 03:00:00",271.56,0,0,90,0,3,3,"Wednesday",0,313,"train"
"2017-03-08 04:00:00",270.69,0,0,90,0,4,3,"Wednesday",0,818,"train"
"2017-03-08 05:00:00",270.22,0,0,40,0,5,3,"Wednesday",0,2692,"train"
"2017-03-08 06:00:00",269.95,0,0,40,0,6,3,"Wednesday",0,5898,"train"
"2017-03-08 07:00:00",269.16,0,0,40,0,7,3,"Wednesday",0,6832,"train"
"2017-03-08 08:00:00",268.31,0,0,40,0,8,3,"Wednesday",0,6134,"train"
"2017-03-08 09:00:00",268.23,0,0,40,0,9,3,"Wednesday",0,5194,"train"
"2017-03-08 10:00:00",268.35,0,0,75,0,10,3,"Wednesday",0,4454,"train"
"2017-03-08 11:00:00",269.73,0,0,20,0,11,3,"Wednesday",0,4749,"train"
"2017-03-08 12:00:00",270.31,0,0,40,0,12,3,"Wednesday",0,5070,"train"
"2017-03-08 13:00:00",272.22,0,0,1,0,13,3,"Wednesday",0,5313,"train"
"2017-03-08 14:00:00",273.02,0,0,1,0,14,3,"Wednesday",0,5642,"train"
"2017-03-08 15:00:00",273.15,0,0,1,0,15,3,"Wednesday",0,5956,"train"
"2017-03-08 16:00:00",273.09,0,0,40,0,16,3,"Wednesday",0,7107,"train"
"2017-03-08 17:00:00",273.09,0,0,20,0,17,3,"Wednesday",0,6837,"train"
"2017-03-08 18:00:00",272.29,0,0,5,0,18,3,"Wednesday",0,4829,"train"
"2017-03-08 19:00:00",271.15,0,0,5,0,19,3,"Wednesday",0,3529,"train"
"2017-03-08 20:00:00",271.07,0,0,20,0,20,3,"Wednesday",0,3053,"train"
"2017-03-08 21:00:00",270.99,0,0,75,0,21,3,"Wednesday",0,2544,"train"
"2017-03-08 22:00:00",270.88,0,0,40,0,22,3,"Wednesday",0,1849,"train"
"2017-03-08 23:00:00",270.95,0,0,75,0,23,3,"Wednesday",0,1455,"train"
"2017-03-09 00:00:00",271,0,0,90,0,0,3,"Thursday",0,569,"train"
"2017-03-09 01:00:00",270.66,0,0,90,0,1,3,"Thursday",0,364,"train"
"2017-03-09 02:00:00",270.34,0,0,40,0,2,3,"Thursday",0,271,"train"
"2017-03-09 03:00:00",270,0,0,1,0,3,3,"Thursday",0,322,"train"
"2017-03-09 04:00:00",269.35,0,0,1,0,4,3,"Thursday",0,830,"train"
"2017-03-09 05:00:00",269.19,0,0,1,0,5,3,"Thursday",0,3166,"train"
"2017-03-09 06:00:00",268.46,0,0,90,0,6,3,"Thursday",0,6236,"train"
"2017-03-09 07:00:00",268,0,0,90,0,7,3,"Thursday",0,6928,"train"
"2017-03-09 08:00:00",268.14,0,0,90,0,8,3,"Thursday",0,6327,"train"
"2017-03-09 09:00:00",268.71,0,0,90,0,9,3,"Thursday",0,5226,"train"
"2017-03-09 10:00:00",269.15,0,0,1,0,10,3,"Thursday",0,4594,"train"
"2017-03-09 11:00:00",270.08,0,0,1,0,11,3,"Thursday",0,5068,"train"
"2017-03-09 12:00:00",271.02,0,0,40,0,12,3,"Thursday",0,5254,"train"
"2017-03-09 13:00:00",270.82,0,0,1,0,13,3,"Thursday",0,5278,"train"
"2017-03-09 14:00:00",271.01,0,0,90,0,14,3,"Thursday",0,5599,"train"
"2017-03-09 15:00:00",270.78,0,0,90,0,15,3,"Thursday",0,5929,"train"
"2017-03-09 16:00:00",270.75,0,0,90,0,16,3,"Thursday",0,7280,"train"
"2017-03-09 17:00:00",270.62,0,0,90,0,17,3,"Thursday",0,6453,"train"
"2017-03-09 18:00:00",270.23,0,0,40,0,18,3,"Thursday",0,4672,"train"
"2017-03-09 19:00:00",269.16,0,0,40,0,19,3,"Thursday",0,3494,"train"
"2017-03-09 20:00:00",268.22,0,0,1,0,20,3,"Thursday",0,3628,"train"
"2017-03-09 21:00:00",267.56,0,0,5,0,21,3,"Thursday",0,3124,"train"
"2017-03-09 22:00:00",266.82,0,0,1,0,22,3,"Thursday",0,2820,"train"
"2017-03-09 23:00:00",266.03,0,0,1,0,23,3,"Thursday",0,2218,"train"
"2017-03-10 00:00:00",264.22,0,0,1,0,0,3,"Friday",0,717,"train"
"2017-03-10 01:00:00",263.53,0,0,1,0,1,3,"Friday",0,422,"train"
"2017-03-10 02:00:00",262.22,0,0,1,0,2,3,"Friday",0,356,"train"
"2017-03-10 03:00:00",260.22,0,0,1,0,3,3,"Friday",0,345,"train"
"2017-03-10 04:00:00",260.02,0,0,1,0,4,3,"Friday",0,832,"train"
"2017-03-10 05:00:00",258.76,0,0,1,0,5,3,"Friday",0,2505,"train"
"2017-03-10 06:00:00",257.88,0,0,1,0,6,3,"Friday",0,5503,"train"
"2017-03-10 07:00:00",257.51,0,0,1,0,7,3,"Friday",0,6536,"train"
"2017-03-10 08:00:00",258.22,0,0,1,0,8,3,"Friday",0,5831,"train"
"2017-03-10 09:00:00",259.35,0,0,1,0,9,3,"Friday",0,5267,"train"
"2017-03-10 10:00:00",260.08,0,0,1,0,10,3,"Friday",0,4785,"train"
"2017-03-10 11:00:00",260.68,0,0,1,0,11,3,"Friday",0,5292,"train"
"2017-03-10 12:00:00",262.65,0,0,1,0,12,3,"Friday",0,5614,"train"
"2017-03-10 13:00:00",263.59,0,0,1,0,13,3,"Friday",0,5763,"train"
"2017-03-10 14:00:00",264.55,0,0,1,0,14,3,"Friday",0,5881,"train"
"2017-03-10 15:00:00",264.65,0,0,1,0,15,3,"Friday",0,6103,"train"
"2017-03-10 16:00:00",265.02,0,0,1,0,16,3,"Friday",0,6986,"train"
"2017-03-10 17:00:00",264.72,0,0,1,0,17,3,"Friday",0,6514,"train"
"2017-03-10 18:00:00",264.22,0,0,75,0,18,3,"Friday",0,5445,"train"
"2017-03-10 19:00:00",263.9,0,0,40,0,19,3,"Friday",0,3799,"train"
"2017-03-10 20:00:00",263.28,0,0,5,0,20,3,"Friday",0,3195,"train"
"2017-03-10 21:00:00",263.22,0,0,1,0,21,3,"Friday",0,2929,"train"
"2017-03-10 22:00:00",262.75,0,0,1,0,22,3,"Friday",0,2680,"train"
"2017-03-10 23:00:00",262.35,0,0,1,0,23,3,"Friday",0,3025,"train"
"2017-03-11 00:00:00",261.35,0,0,1,0,0,3,"Saturday",0,1459,"train"
"2017-03-11 01:00:00",261.22,0,0,1,0,1,3,"Saturday",0,1107,"train"
"2017-03-11 02:00:00",261.28,0,0,1,0,2,3,"Saturday",0,571,"train"
"2017-03-11 03:00:00",260.55,0,0,1,0,3,3,"Saturday",0,436,"train"
"2017-03-11 04:00:00",260.49,0,0,1,0,4,3,"Saturday",0,430,"train"
"2017-03-11 05:00:00",260.01,0,0,1,0,5,3,"Saturday",0,612,"train"
"2017-03-11 06:00:00",260.01,0,0,75,0,6,3,"Saturday",0,1143,"train"
"2017-03-11 07:00:00",259.82,0,0,90,0,7,3,"Saturday",0,1547,"train"
"2017-03-11 08:00:00",260.08,0,0,90,0,8,3,"Saturday",0,3346,"train"
"2017-03-11 09:00:00",260.88,0,0,40,0,9,3,"Saturday",0,4256,"train"
"2017-03-11 10:00:00",262.01,0,0,75,0,10,3,"Saturday",0,4763,"train"
"2017-03-11 11:00:00",263.35,0,0,90,0,11,3,"Saturday",0,5192,"train"
"2017-03-11 12:00:00",264.53,0,0,75,0,12,3,"Saturday",0,5096,"train"
"2017-03-11 13:00:00",265.55,0,0,40,0,13,3,"Saturday",0,4960,"train"
"2017-03-11 14:00:00",266.35,0,0,75,0,14,3,"Saturday",0,5225,"train"
"2017-03-11 15:00:00",267.03,0,0,90,0,15,3,"Saturday",0,5611,"train"
"2017-03-11 16:00:00",266.88,0,0,40,0,16,3,"Saturday",0,5436,"train"
"2017-03-11 17:00:00",267.09,0,0,40,0,17,3,"Saturday",0,5031,"train"
"2017-03-11 18:00:00",266.21,0,0,90,0,18,3,"Saturday",0,4843,"train"
"2017-03-11 19:00:00",265.68,0,0,90,0,19,3,"Saturday",0,4043,"train"
"2017-03-11 20:00:00",265.48,0,0,90,0,20,3,"Saturday",0,3443,"train"
"2017-03-11 21:00:00",263.9,0,0,1,0,21,3,"Saturday",0,4083,"train"
"2017-03-11 22:00:00",263.78,0,0,1,0,22,3,"Saturday",0,3774,"train"
"2017-03-11 23:00:00",263.03,0,0,1,0,23,3,"Saturday",0,2645,"train"
"2017-03-12 00:00:00",262.34,0,0,1,0,0,3,"Sunday",0,1825,"train"
"2017-03-12 01:00:00",262.09,0,0,1,0,1,3,"Sunday",0,1107,"train"
"2017-03-12 02:00:00",261.68,0,0,1,0,2,3,"Sunday",1,772,"train"
"2017-03-12 03:00:00",261.27,0,0,1,0,3,3,"Sunday",0,436,"train"
"2017-03-12 04:00:00",261.28,0,0,1,0,4,3,"Sunday",0,430,"train"
"2017-03-12 05:00:00",261.4,0,0,1,0,5,3,"Sunday",0,487,"train"
"2017-03-12 06:00:00",261.77,0,0,40,0,6,3,"Sunday",0,777,"train"
"2017-03-12 07:00:00",261.71,0,0,1,0,7,3,"Sunday",0,998,"train"
"2017-03-12 08:00:00",262.15,0,0,40,0,8,3,"Sunday",0,1758,"train"
"2017-03-12 09:00:00",263.65,0,0,1,0,9,3,"Sunday",0,2613,"train"
"2017-03-12 10:00:00",265,0,0,40,0,10,3,"Sunday",0,3406,"train"
"2017-03-12 11:00:00",266.08,0,0,90,0,11,3,"Sunday",0,3935,"train"
"2017-03-12 12:00:00",267.08,0,0,90,0,12,3,"Sunday",0,4465,"train"
"2017-03-12 13:00:00",267.15,0,0,90,0,13,3,"Sunday",0,4610,"train"
"2017-03-12 14:00:00",267.22,0,0,90,0,14,3,"Sunday",0,5027,"train"
"2017-03-12 15:00:00",266.65,0,0,90,0,15,3,"Sunday",0,4431,"train"
"2017-03-12 16:00:00",266.4,0,0,90,0,16,3,"Sunday",0,3302,"train"
"2017-03-12 17:00:00",266.28,0,0,90,0,17,3,"Sunday",0,2706,"train"
"2017-03-12 18:00:00",266.09,0,0,90,0,18,3,"Sunday",0,2823,"train"
"2017-03-12 19:00:00",265.75,0,0,90,0,19,3,"Sunday",0,2335,"train"
"2017-03-12 20:00:00",265.75,0,0,90,0,20,3,"Sunday",0,1817,"train"
"2017-03-12 21:00:00",265.68,0,0,90,0,21,3,"Sunday",0,1738,"train"
"2017-03-12 22:00:00",265.62,0,0,90,0,22,3,"Sunday",0,1935,"train"
"2017-03-12 23:00:00",265.28,0,0,90,0,23,3,"Sunday",0,2334,"train"
"2017-03-13 00:00:00",265.4,0,0,90,0,0,3,"Monday",0,658,"train"
"2017-03-13 01:00:00",265.34,0,0,90,0,1,3,"Monday",0,385,"train"
"2017-03-13 02:00:00",265.42,0,0,90,0,2,3,"Monday",0,282,"train"
"2017-03-13 03:00:00",265.22,0,0,90,0,3,3,"Monday",0,349,"train"
"2017-03-13 04:00:00",264.65,0,0,90,0,4,3,"Monday",0,800,"train"
"2017-03-13 05:00:00",264.72,0,0,90,0,5,3,"Monday",0,2552,"train"
"2017-03-13 06:00:00",263.9,0,0,1,0,6,3,"Monday",0,4930,"train"
"2017-03-13 07:00:00",263.28,0,0,1,0,7,3,"Monday",0,5439,"train"
"2017-03-13 08:00:00",262.68,0,0,1,0,8,3,"Monday",0,4699,"train"
"2017-03-13 09:00:00",264.02,0,0,1,0,9,3,"Monday",1,4305,"train"
"2017-03-13 10:00:00",265.35,0,0,1,0,10,3,"Monday",0,3911,"train"
"2017-03-13 11:00:00",266.15,0,0,75,0,11,3,"Monday",0,3967,"train"
"2017-03-13 12:00:00",267.42,0,0,1,0,12,3,"Monday",0,4115,"train"
"2017-03-13 13:00:00",268.65,0,0,1,0,13,3,"Monday",0,4470,"train"
"2017-03-13 14:00:00",269.15,0,0,40,0,14,3,"Monday",0,4775,"train"
"2017-03-13 15:00:00",269.27,0,0,40,0,15,3,"Monday",0,5357,"train"
"2017-03-13 16:00:00",269.58,0,0,40,0,16,3,"Monday",0,6366,"train"
"2017-03-13 17:00:00",269.55,0,0,90,0,17,3,"Monday",0,6097,"train"
"2017-03-13 18:00:00",269.42,0,0,75,0,18,3,"Monday",0,4568,"train"
"2017-03-13 19:00:00",267.78,0,0,1,0,19,3,"Monday",0,3124,"train"
"2017-03-13 20:00:00",267.41,0,0,1,0,20,3,"Monday",0,2522,"train"
"2017-03-13 21:00:00",265.85,0,0,40,0,21,3,"Monday",0,2254,"train"
"2017-03-13 22:00:00",264.29,0,0,1,0,22,3,"Monday",0,1601,"train"
"2017-03-13 23:00:00",263.23,0,0,1,0,23,3,"Monday",0,985,"train"
"2017-03-14 00:00:00",261.91,0,0,1,0,0,3,"Tuesday",0,587,"train"
"2017-03-14 01:00:00",259.71,0,0,1,0,1,3,"Tuesday",0,351,"train"
"2017-03-14 02:00:00",259.6,0,0,1,0,2,3,"Tuesday",0,244,"train"
"2017-03-14 03:00:00",258.21,0,0,1,0,3,3,"Tuesday",0,340,"train"
"2017-03-14 04:00:00",257.84,0,0,1,0,4,3,"Tuesday",0,801,"train"
"2017-03-14 05:00:00",257.34,0,0,1,0,5,3,"Tuesday",0,2647,"train"
"2017-03-14 06:00:00",257.68,0,0,1,0,6,3,"Tuesday",0,5639,"train"
"2017-03-14 07:00:00",257.15,0,0,1,0,7,3,"Tuesday",0,6494,"train"
"2017-03-14 08:00:00",258.55,0,0,1,0,8,3,"Tuesday",0,6007,"train"
"2017-03-14 09:00:00",262.02,0,0,1,0,9,3,"Tuesday",0,4947,"train"
"2017-03-14 10:00:00",264.88,0,0,1,0,10,3,"Tuesday",0,4286,"train"
"2017-03-14 11:00:00",267.15,0,0,1,0,11,3,"Tuesday",0,4442,"train"
"2017-03-14 12:00:00",268.22,0,0,1,0,12,3,"Tuesday",0,4724,"train"
"2017-03-14 13:00:00",269.35,0,0,1,0,13,3,"Tuesday",0,4968,"train"
"2017-03-14 14:00:00",270.22,0,0,1,0,14,3,"Tuesday",0,5093,"train"
"2017-03-14 15:00:00",270.62,0,0,1,0,15,3,"Tuesday",0,5754,"train"
"2017-03-14 16:00:00",271.22,0,0,1,0,16,3,"Tuesday",0,6256,"train"
