"date_time","forecast","is_holiday","hour","day_of_week"
"2018-11-11 21:00:00",2067,0,21,"Sunday"
"2018-11-11 22:00:00",1551,0,22,"Sunday"
"2018-11-11 23:00:00",976,0,23,"Sunday"
"2018-11-12 00:00:00",560,1,0,"Monday"
"2018-11-12 01:00:00",322,1,1,"Monday"
"2018-11-12 02:00:00",156,1,2,"Monday"
"2018-11-12 03:00:00",212,1,3,"Monday"
"2018-11-12 04:00:00",386,1,4,"Monday"
"2018-11-12 05:00:00",820,1,5,"Monday"
"2018-11-12 06:00:00",1180,1,6,"Monday"
"2018-11-12 07:00:00",1263,1,7,"Monday"
"2018-11-12 08:00:00",1342,1,8,"Monday"
"2018-11-12 09:00:00",1583,1,9,"Monday"
"2018-11-12 10:00:00",1924,1,10,"Monday"
"2018-11-12 11:00:00",2240,1,11,"Monday"
"2018-11-12 12:00:00",2561,1,12,"Monday"
"2018-11-12 13:00:00",2879,1,13,"Monday"
"2018-11-12 14:00:00",3123,1,14,"Monday"
"2018-11-12 15:00:00",3212,1,15,"Monday"
"2018-11-12 16:00:00",3126,1,16,"Monday"
"2018-11-12 17:00:00",2835,1,17,"Monday"
"2018-11-12 18:00:00",2503,1,18,"Monday"
"2018-11-12 19:00:00",2280,1,19,"Monday"
"2018-11-12 20:00:00",2103,1,20,"Monday"
"2018-11-12 21:00:00",1813,1,21,"Monday"
"2018-11-12 22:00:00",1341,1,22,"Monday"
"2018-11-12 23:00:00",822,1,23,"Monday"
"2018-11-13 00:00:00",384,0,0,"Tuesday"
"2018-11-13 01:00:00",154,0,1,"Tuesday"
"2018-11-13 02:00:00",124,0,2,"Tuesday"
"2018-11-13 03:00:00",272,0,3,"Tuesday"
"2018-11-13 04:00:00",730,0,4,"Tuesday"
"2018-11-13 05:00:00",2215,0,5,"Tuesday"
"2018-11-13 06:00:00",4196,0,6,"Tuesday"
"2018-11-13 07:00:00",5028,0,7,"Tuesday"
"2018-11-13 08:00:00",4862,0,8,"Tuesday"
"2018-11-13 09:00:00",4450,0,9,"Tuesday"
"2018-11-13 10:00:00",4060,0,10,"Tuesday"
"2018-11-13 11:00:00",4035,0,11,"Tuesday"
"2018-11-13 12:00:00",4154,0,12,"Tuesday"
"2018-11-13 13:00:00",4259,0,13,"Tuesday"
"2018-11-13 14:00:00",4548,0,14,"Tuesday"
"2018-11-13 15:00:00",5068,0,15,"Tuesday"
"2018-11-13 16:00:00",5644,0,16,"Tuesday"
"2018-11-13 17:00:00",5157,0,17,"Tuesday"
"2018-11-13 18:00:00",3820,0,18,"Tuesday"
"2018-11-13 19:00:00",2809,0,19,"Tuesday"
"2018-11-13 20:00:00",2411,0,20,"Tuesday"
"2018-11-13 21:00:00",2101,0,21,"Tuesday"
"2018-11-13 22:00:00",1504,0,22,"Tuesday"
"2018-11-13 23:00:00",884,0,23,"Tuesday"
"2018-11-14 00:00:00",477,0,0,"Wednesday"
"2018-11-14 01:00:00",289,0,1,"Wednesday"
"2018-11-14 02:00:00",219,0,2,"Wednesday"
"2018-11-14 03:00:00",329,0,3,"Wednesday"
"2018-11-14 04:00:00",797,0,4,"Wednesday"
"2018-11-14 05:00:00",2487,0,5,"Wednesday"
"2018-11-14 06:00:00",4807,0,6,"Wednesday"
"2018-11-14 07:00:00",5476,0,7,"Wednesday"
"2018-11-14 08:00:00",5189,0,8,"Wednesday"
"2018-11-14 09:00:00",4735,0,9,"Wednesday"
"2018-11-14 10:00:00",4251,0,10,"Wednesday"
"2018-11-14 11:00:00",4241,0,11,"Wednesday"
"2018-11-14 12:00:00",4349,0,12,"Wednesday"
"2018-11-14 13:00:00",4434,0,13,"Wednesday"
"2018-11-14 14:00:00",4689,0,14,"Wednesday"
"2018-11-14 15:00:00",5203,0,15,"Wednesday"
"2018-11-14 16:00:00",5870,0,16,"Wednesday"
"2018-11-14 17:00:00",5410,0,17,"Wednesday"
"2018-11-14 18:00:00",4044,0,18,"Wednesday"
"2018-11-14 19:00:00",2963,0,19,"Wednesday"
"2018-11-14 20:00:00",2551,0,20,"Wednesday"
"2018-11-14 21:00:00",2362,0,21,"Wednesday"
"2018-11-14 22:00:00",1803,0,22,"Wednesday"
"2018-11-14 23:00:00",1063,0,23,"Wednesday"
"2018-11-15 00:00:00",562,0,0,"Thursday"
"2018-11-15 01:00:00",332,0,1,"Thursday"
"2018-11-15 02:00:00",252,0,2,"Thursday"
"2018-11-15 03:00:00",348,0,3,"Thursday"
"2018-11-15 04:00:00",787,0,4,"Thursday"
"2018-11-15 05:00:00",2507,0,5,"Thursday"
"2018-11-15 06:00:00",4892,0,6,"Thursday"
"2018-11-15 07:00:00",5559,0,7,"Thursday"
"2018-11-15 08:00:00",5220,0,8,"Thursday"
"2018-11-15 09:00:00",4717,0,9,"Thursday"
"2018-11-15 10:00:00",4352,0,10,"Thursday"
"2018-11-15 11:00:00",4382,0,11,"Thursday"
"2018-11-15 12:00:00",4491,0,12,"Thursday"
"2018-11-15 13:00:00",4598,0,13,"Thursday"
"2018-11-15 14:00:00",4830,0,14,"Thursday"
"2018-11-15 15:00:00",5297,0,15,"Thursday"
"2018-11-15 16:00:00",5921,0,16,"Thursday"
"2018-11-15 17:00:00",5478,0,17,"Thursday"
"2018-11-15 18:00:00",4197,0,18,"Thursday"
"2018-11-15 19:00:00",3081,0,19,"Thursday"
"2018-11-15 20:00:00",2681,0,20,"Thursday"
"2018-11-15 21:00:00",2584,0,21,"Thursday"
"2018-11-15 22:00:00",2084,0,22,"Thursday"
"2018-11-15 23:00:00",1283,0,23,"Thursday"
"2018-11-16 00:00:00",705,0,0,"Friday"
"2018-11-16 01:00:00",406,0,1,"Friday"
"2018-11-16 02:00:00",302,0,2,"Friday"
"2018-11-16 03:00:00",379,0,3,"Friday"
"2018-11-16 04:00:00",754,0,4,"Friday"
"2018-11-16 05:00:00",2208,0,5,"Friday"
"2018-11-16 06:00:00",4242,0,6,"Friday"
"2018-11-16 07:00:00",5217,0,7,"Friday"
"2018-11-16 08:00:00",5015,0,8,"Friday"
"2018-11-16 09:00:00",4593,0,9,"Friday"
"2018-11-16 10:00:00",4381,0,10,"Friday"
"2018-11-16 11:00:00",4430,0,11,"Friday"
"2018-11-16 12:00:00",4577,0,12,"Friday"
"2018-11-16 13:00:00",4719,0,13,"Friday"
"2018-11-16 14:00:00",4926,0,14,"Friday"
"2018-11-16 15:00:00",5274,0,15,"Friday"
"2018-11-16 16:00:00",5609,0,16,"Friday"
"2018-11-16 17:00:00",5153,0,17,"Friday"
"2018-11-16 18:00:00",4174,0,18,"Friday"
"2018-11-16 19:00:00",3232,0,19,"Friday"
"2018-11-16 20:00:00",2809,0,20,"Friday"
"2018-11-16 21:00:00",2749,0,21,"Friday"
"2018-11-16 22:00:00",2537,0,22,"Friday"
"2018-11-16 23:00:00",1898,0,23,"Friday"
"2018-11-17 00:00:00",1139,0,0,"Saturday"
"2018-11-17 01:00:00",679,0,1,"Saturday"
"2018-11-17 02:00:00",432,0,2,"Saturday"
"2018-11-17 03:00:00",352,0,3,"Saturday"
"2018-11-17 04:00:00",397,0,4,"Saturday"
"2018-11-17 05:00:00",617,0,5,"Saturday"
"2018-11-17 06:00:00",998,0,6,"Saturday"
"2018-11-17 07:00:00",1459,0,7,"Saturday"
"2018-11-17 08:00:00",2040,0,8,"Saturday"
"2018-11-17 09:00:00",2759,0,9,"Saturday"
"2018-11-17 10:00:00",3420,0,10,"Saturday"
"2018-11-17 11:00:00",3916,0,11,"Saturday"
"2018-11-17 12:00:00",4239,0,12,"Saturday"
"2018-11-17 13:00:00",4373,0,13,"Saturday"
"2018-11-17 14:00:00",4383,0,14,"Saturday"
"2018-11-17 15:00:00",4333,0,15,"Saturday"
"2018-11-17 16:00:00",4262,0,16,"Saturday"
"2018-11-17 17:00:00",4044,0,17,"Saturday"
"2018-11-17 18:00:00",3700,0,18,"Saturday"
"2018-11-17 19:00:00",3151,0,19,"Saturday"
"2018-11-17 20:00:00",2895,0,20,"Saturday"
"2018-11-17 21:00:00",2803,0,21,"Saturday"
"2018-11-17 22:00:00",2501,0,22,"Saturday"
"2018-11-17 23:00:00",1904,0,23,"Saturday"
"2018-11-18 00:00:00",1216,0,0,"Sunday"
"2018-11-18 01:00:00",723,0,1,"Sunday"
"2018-11-18 02:00:00",444,0,2,"Sunday"
"2018-11-18 03:00:00",304,0,3,"Sunday"
"2018-11-18 04:00:00",318,0,4,"Sunday"
"2018-11-18 05:00:00",434,0,5,"Sunday"
"2018-11-18 06:00:00",758,0,6,"Sunday"
"2018-11-18 07:00:00",1177,0,7,"Sunday"
"2018-11-18 08:00:00",1711,0,8,"Sunday"
"2018-11-18 09:00:00",2383,0,9,"Sunday"
"2018-11-18 10:00:00",3064,0,10,"Sunday"
"2018-11-18 11:00:00",3603,0,11,"Sunday"
"2018-11-18 12:00:00",3963,0,12,"Sunday"
"2018-11-18 13:00:00",4150,0,13,"Sunday"
"2018-11-18 14:00:00",4193,0,14,"Sunday"
"2018-11-18 15:00:00",4162,0,15,"Sunday"
"2018-11-18 16:00:00",4081,0,16,"Sunday"
"2018-11-18 17:00:00",3813,0,17,"Sunday"
"2018-11-18 18:00:00",3282,0,18,"Sunday"
"2018-11-18 19:00:00",2744,0,19,"Sunday"
"2018-11-18 20:00:00",2406,0,20,"Sunday"
"2018-11-18 21:00:00",2067,0,21,"Sunday"
"2018-11-18 22:00:00",1551,0,22,"Sunday"
"2018-11-18 23:00:00",976,0,23,"Sunday"
"2018-11-19 00:00:00",560,0,0,"Monday"
"2018-11-19 01:00:00",307,0,1,"Monday"
"2018-11-19 02:00:00",213,0,2,"Monday"
"2018-11-19 03:00:00",314,0,3,"Monday"
"2018-11-19 04:00:00",768,0,4,"Monday"
"2018-11-19 05:00:00",2344,0,5,"Monday"
"2018-11-19 06:00:00",4544,0,6,"Monday"
"2018-11-19 07:00:00",5337,0,7,"Monday"
"2018-11-19 08:00:00",5007,0,8,"Monday"
"2018-11-19 09:00:00",4449,0,9,"Monday"
"2018-11-19 10:00:00",4046,0,10,"Monday"
"2018-11-19 11:00:00",4065,0,11,"Monday"
"2018-11-19 12:00:00",4213,0,12,"Monday"
"2018-11-19 13:00:00",4319,0,13,"Monday"
"2018-11-19 14:00:00",4596,0,14,"Monday"
"2018-11-19 15:00:00",5072,0,15,"Monday"
"2018-11-19 16:00:00",5559,0,16,"Monday"
"2018-11-19 17:00:00",5022,0,17,"Monday"
"2018-11-19 18:00:00",3696,0,18,"Monday"
"2018-11-19 19:00:00",2695,0,19,"Monday"
"2018-11-19 20:00:00",2300,0,20,"Monday"
"2018-11-19 21:00:00",1975,0,21,"Monday"
"2018-11-19 22:00:00",1455,0,22,"Monday"
"2018-11-19 23:00:00",901,0,23,"Monday"
"2018-11-20 00:00:00",492,0,0,"Tuesday"
"2018-11-20 01:00:00",279,0,1,"Tuesday"
"2018-11-20 02:00:00",196,0,2,"Tuesday"
"2018-11-20 03:00:00",310,0,3,"Tuesday"
"2018-11-20 04:00:00",822,0,4,"Tuesday"
"2018-11-20 05:00:00",2610,0,5,"Tuesday"
"2018-11-20 06:00:00",5001,0,6,"Tuesday"
"2018-11-20 07:00:00",5610,0,7,"Tuesday"
"2018-11-20 08:00:00",5236,0,8,"Tuesday"
"2018-11-20 09:00:00",4707,0,9,"Tuesday"
"2018-11-20 10:00:00",4200,0,10,"Tuesday"
"2018-11-20 11:00:00",4180,0,11,"Tuesday"
"2018-11-20 12:00:00",4311,0,12,"Tuesday"
"2018-11-20 13:00:00",4393,0,13,"Tuesday"
"2018-11-20 14:00:00",4674,0,14,"Tuesday"
"2018-11-20 15:00:00",5216,0,15,"Tuesday"
"2018-11-20 16:00:00",5855,0,16,"Tuesday"
"2018-11-20 17:00:00",5348,0,17,"Tuesday"
"2018-11-20 18:00:00",3916,0,18,"Tuesday"
"2018-11-20 19:00:00",2856,0,19,"Tuesday"
"2018-11-20 20:00:00",2451,0,20,"Tuesday"
"2018-11-20 21:00:00",2163,0,21,"Tuesday"
"2018-11-20 22:00:00",1568,0,22,"Tuesday"
"2018-11-20 23:00:00",921,0,23,"Tuesday"
"2018-11-21 00:00:00",492,0,0,"Wednesday"
"2018-11-21 01:00:00",294,0,1,"Wednesday"
"2018-11-21 02:00:00",217,0,2,"Wednesday"
"2018-11-21 03:00:00",323,0,3,"Wednesday"
"2018-11-21 04:00:00",786,0,4,"Wednesday"
"2018-11-21 05:00:00",2502,0,5,"Wednesday"
"2018-11-21 06:00:00",4899,0,6,"Wednesday"
"2018-11-21 07:00:00",5567,0,7,"Wednesday"
"2018-11-21 08:00:00",5259,0,8,"Wednesday"
"2018-11-21 09:00:00",4791,0,9,"Wednesday"
"2018-11-21 10:00:00",4277,0,10,"Wednesday"
"2018-11-21 11:00:00",4268,0,11,"Wednesday"
"2018-11-21 12:00:00",4379,0,12,"Wednesday"
"2018-11-21 13:00:00",4464,0,13,"Wednesday"
"2018-11-21 14:00:00",4715,0,14,"Wednesday"
"2018-11-21 15:00:00",5230,0,15,"Wednesday"
"2018-11-21 16:00:00",5907,0,16,"Wednesday"
"2018-11-21 17:00:00",5448,0,17,"Wednesday"
"2018-11-21 18:00:00",4070,0,18,"Wednesday"
"2018-11-21 19:00:00",2976,0,19,"Wednesday"
"2018-11-21 20:00:00",2561,0,20,"Wednesday"
"2018-11-21 21:00:00",2377,0,21,"Wednesday"
"2018-11-21 22:00:00",1816,0,22,"Wednesday"
"2018-11-21 23:00:00",1070,0,23,"Wednesday"
"2018-11-22 00:00:00",564,1,0,"Thursday"
"2018-11-22 01:00:00",300,1,1,"Thursday"
"2018-11-22 02:00:00",158,1,2,"Thursday"
"2018-11-22 03:00:00",228,1,3,"Thursday"
"2018-11-22 04:00:00",444,1,4,"Thursday"
"2018-11-22 05:00:00",1075,1,5,"Thursday"
"2018-11-22 06:00:00",1868,1,6,"Thursday"
"2018-11-22 07:00:00",2372,1,7,"Thursday"
"2018-11-22 08:00:00",2605,1,8,"Thursday"
"2018-11-22 09:00:00",2753,1,9,"Thursday"
"2018-11-22 10:00:00",2917,1,10,"Thursday"
"2018-11-22 11:00:00",3128,1,11,"Thursday"
"2018-11-22 12:00:00",3386,1,12,"Thursday"
"2018-11-22 13:00:00",3609,1,13,"Thursday"
"2018-11-22 14:00:00",3789,1,14,"Thursday"
"2018-11-22 15:00:00",3935,1,15,"Thursday"
"2018-11-22 16:00:00",4065,1,16,"Thursday"
"2018-11-22 17:00:00",3880,1,17,"Thursday"
"2018-11-22 18:00:00",3289,1,18,"Thursday"
"2018-11-22 19:00:00",2796,1,19,"Thursday"
"2018-11-22 20:00:00",2608,1,20,"Thursday"
"2018-11-22 21:00:00",2444,1,21,"Thursday"
"2018-11-22 22:00:00",2019,1,22,"Thursday"
"2018-11-22 23:00:00",1323,1,23,"Thursday"
"2018-11-23 00:00:00",686,0,0,"Friday"
"2018-11-23 01:00:00",290,0,1,"Friday"
"2018-11-23 02:00:00",202,0,2,"Friday"
"2018-11-23 03:00:00",266,0,3,"Friday"
"2018-11-23 04:00:00",506,0,4,"Friday"
"2018-11-23 05:00:00",1006,0,5,"Friday"
"2018-11-23 06:00:00",1877,0,6,"Friday"
"2018-11-23 07:00:00",2658,0,7,"Friday"
"2018-11-23 08:00:00",3156,0,8,"Friday"
"2018-11-23 09:00:00",3475,0,9,"Friday"
"2018-11-23 10:00:00",3713,0,10,"Friday"
"2018-11-23 11:00:00",3930,0,11,"Friday"
"2018-11-23 12:00:00",4139,0,12,"Friday"
"2018-11-23 13:00:00",4294,0,13,"Friday"
"2018-11-23 14:00:00",4428,0,14,"Friday"
"2018-11-23 15:00:00",4536,0,15,"Friday"
"2018-11-23 16:00:00",4654,0,16,"Friday"
"2018-11-23 17:00:00",4512,0,17,"Friday"
"2018-11-23 18:00:00",3845,0,18,"Friday"
"2018-11-23 19:00:00",3073,0,19,"Friday"
"2018-11-23 20:00:00",2689,0,20,"Friday"
"2018-11-23 21:00:00",2604,0,21,"Friday"
"2018-11-23 22:00:00",2366,0,22,"Friday"
"2018-11-23 23:00:00",1776,0,23,"Friday"
"2018-11-24 00:00:00",1084,0,0,"Saturday"
"2018-11-24 01:00:00",653,0,1,"Saturday"
"2018-11-24 02:00:00",424,0,2,"Saturday"
"2018-11-24 03:00:00",344,0,3,"Saturday"
"2018-11-24 04:00:00",366,0,4,"Saturday"
"2018-11-24 05:00:00",567,0,5,"Saturday"
"2018-11-24 06:00:00",924,0,6,"Saturday"
"2018-11-24 07:00:00",1360,0,7,"Saturday"
"2018-11-24 08:00:00",1849,0,8,"Saturday"
"2018-11-24 09:00:00",2474,0,9,"Saturday"
"2018-11-24 10:00:00",3096,0,10,"Saturday"
"2018-11-24 11:00:00",3603,0,11,"Saturday"
"2018-11-24 12:00:00",3963,0,12,"Saturday"
"2018-11-24 13:00:00",4159,0,13,"Saturday"
"2018-11-24 14:00:00",4207,0,14,"Saturday"
"2018-11-24 15:00:00",4163,0,15,"Saturday"
"2018-11-24 16:00:00",4082,0,16,"Saturday"
"2018-11-24 17:00:00",3851,0,17,"Saturday"
"2018-11-24 18:00:00",3532,0,18,"Saturday"
"2018-11-24 19:00:00",3061,0,19,"Saturday"
"2018-11-24 20:00:00",2847,0,20,"Saturday"
"2018-11-24 21:00:00",2745,0,21,"Saturday"
"2018-11-24 22:00:00",2437,0,22,"Saturday"
"2018-11-24 23:00:00",1850,0,23,"Saturday"
"2018-11-25 00:00:00",1182,0,0,"Sunday"
"2018-11-25 01:00:00",705,0,1,"Sunday"
"2018-11-25 02:00:00",434,0,2,"Sunday"
"2018-11-25 03:00:00",299,0,3,"Sunday"
"2018-11-25 04:00:00",310,0,4,"Sunday"
"2018-11-25 05:00:00",429,0,5,"Sunday"
"2018-11-25 06:00:00",750,0,6,"Sunday"
"2018-11-25 07:00:00",1168,0,7,"Sunday"
"2018-11-25 08:00:00",1677,0,8,"Sunday"
"2018-11-25 09:00:00",2318,0,9,"Sunday"
"2018-11-25 10:00:00",2980,0,10,"Sunday"
"2018-11-25 11:00:00",3514,0,11,"Sunday"
"2018-11-25 12:00:00",3881,0,12,"Sunday"
"2018-11-25 13:00:00",4085,0,13,"Sunday"
"2018-11-25 14:00:00",4142,0,14,"Sunday"
"2018-11-25 15:00:00",4114,0,15,"Sunday"
"2018-11-25 16:00:00",4032,0,16,"Sunday"
"2018-11-25 17:00:00",3761,0,17,"Sunday"
"2018-11-25 18:00:00",3232,0,18,"Sunday"
"2018-11-25 19:00:00",2709,0,19,"Sunday"
"2018-11-25 20:00:00",2383,0,20,"Sunday"
"2018-11-25 21:00:00",2049,0,21,"Sunday"
"2018-11-25 22:00:00",1539,0,22,"Sunday"
"2018-11-25 23:00:00",969,0,23,"Sunday"
"2018-11-26 00:00:00",556,0,0,"Monday"
"2018-11-26 01:00:00",305,0,1,"Monday"
"2018-11-26 02:00:00",213,0,2,"Monday"
"2018-11-26 03:00:00",315,0,3,"Monday"
"2018-11-26 04:00:00",770,0,4,"Monday"
"2018-11-26 05:00:00",2339,0,5,"Monday"
"2018-11-26 06:00:00",4521,0,6,"Monday"
"2018-11-26 07:00:00",5314,0,7,"Monday"
"2018-11-26 08:00:00",4989,0,8,"Monday"
"2018-11-26 09:00:00",4436,0,9,"Monday"
"2018-11-26 10:00:00",4039,0,10,"Monday"
"2018-11-26 11:00:00",4058,0,11,"Monday"
"2018-11-26 12:00:00",4205,0,12,"Monday"
"2018-11-26 13:00:00",4313,0,13,"Monday"
"2018-11-26 14:00:00",4591,0,14,"Monday"
"2018-11-26 15:00:00",5063,0,15,"Monday"
"2018-11-26 16:00:00",5546,0,16,"Monday"
"2018-11-26 17:00:00",5010,0,17,"Monday"
"2018-11-26 18:00:00",3690,0,18,"Monday"
"2018-11-26 19:00:00",2692,0,19,"Monday"
"2018-11-26 20:00:00",2296,0,20,"Monday"
"2018-11-26 21:00:00",1970,0,21,"Monday"
"2018-11-26 22:00:00",1452,0,22,"Monday"
"2018-11-26 23:00:00",900,0,23,"Monday"
"2018-11-27 00:00:00",491,0,0,"Tuesday"
"2018-11-27 01:00:00",279,0,1,"Tuesday"
"2018-11-27 02:00:00",196,0,2,"Tuesday"
"2018-11-27 03:00:00",310,0,3,"Tuesday"
"2018-11-27 04:00:00",823,0,4,"Tuesday"
"2018-11-27 05:00:00",2611,0,5,"Tuesday"
"2018-11-27 06:00:00",4999,0,6,"Tuesday"
"2018-11-27 07:00:00",5606,0,7,"Tuesday"
"2018-11-27 08:00:00",5233,0,8,"Tuesday"
"2018-11-27 09:00:00",4704,0,9,"Tuesday"
"2018-11-27 10:00:00",4199,0,10,"Tuesday"
"2018-11-27 11:00:00",4179,0,11,"Tuesday"
"2018-11-27 12:00:00",4310,0,12,"Tuesday"
"2018-11-27 13:00:00",4391,0,13,"Tuesday"
"2018-11-27 14:00:00",4673,0,14,"Tuesday"
"2018-11-27 15:00:00",5215,0,15,"Tuesday"
"2018-11-27 16:00:00",5854,0,16,"Tuesday"
"2018-11-27 17:00:00",5346,0,17,"Tuesday"
"2018-11-27 18:00:00",3915,0,18,"Tuesday"
"2018-11-27 19:00:00",2855,0,19,"Tuesday"
"2018-11-27 20:00:00",2451,0,20,"Tuesday"
"2018-11-27 21:00:00",2163,0,21,"Tuesday"
"2018-11-27 22:00:00",1567,0,22,"Tuesday"
"2018-11-27 23:00:00",920,0,23,"Tuesday"
"2018-11-28 00:00:00",492,0,0,"Wednesday"
"2018-11-28 01:00:00",294,0,1,"Wednesday"
"2018-11-28 02:00:00",217,0,2,"Wednesday"
"2018-11-28 03:00:00",323,0,3,"Wednesday"
"2018-11-28 04:00:00",786,0,4,"Wednesday"
"2018-11-28 05:00:00",2502,0,5,"Wednesday"
"2018-11-28 06:00:00",4898,0,6,"Wednesday"
"2018-11-28 07:00:00",5567,0,7,"Wednesday"
"2018-11-28 08:00:00",5258,0,8,"Wednesday"
"2018-11-28 09:00:00",4790,0,9,"Wednesday"
"2018-11-28 10:00:00",4277,0,10,"Wednesday"
"2018-11-28 11:00:00",4268,0,11,"Wednesday"
"2018-11-28 12:00:00",4379,0,12,"Wednesday"
"2018-11-28 13:00:00",4463,0,13,"Wednesday"
"2018-11-28 14:00:00",4715,0,14,"Wednesday"
"2018-11-28 15:00:00",5230,0,15,"Wednesday"
"2018-11-28 16:00:00",5907,0,16,"Wednesday"
"2018-11-28 17:00:00",5448,0,17,"Wednesday"
"2018-11-28 18:00:00",4070,0,18,"Wednesday"
"2018-11-28 19:00:00",2976,0,19,"Wednesday"
"2018-11-28 20:00:00",2561,0,20,"Wednesday"
"2018-11-28 21:00:00",2377,0,21,"Wednesday"
"2018-11-28 22:00:00",1816,0,22,"Wednesday"
"2018-11-28 23:00:00",1070,0,23,"Wednesday"
"2018-11-29 00:00:00",564,0,0,"Thursday"
"2018-11-29 01:00:00",333,0,1,"Thursday"
"2018-11-29 02:00:00",252,0,2,"Thursday"
"2018-11-29 03:00:00",347,0,3,"Thursday"
"2018-11-29 04:00:00",786,0,4,"Thursday"
"2018-11-29 05:00:00",2514,0,5,"Thursday"
"2018-11-29 06:00:00",4915,0,6,"Thursday"
"2018-11-29 07:00:00",5580,0,7,"Thursday"
"2018-11-29 08:00:00",5235,0,8,"Thursday"
"2018-11-29 09:00:00",4729,0,9,"Thursday"
"2018-11-29 10:00:00",4358,0,10,"Thursday"
"2018-11-29 11:00:00",4389,0,11,"Thursday"
"2018-11-29 12:00:00",4499,0,12,"Thursday"
"2018-11-29 13:00:00",4605,0,13,"Thursday"
"2018-11-29 14:00:00",4838,0,14,"Thursday"
"2018-11-29 15:00:00",5305,0,15,"Thursday"
"2018-11-29 16:00:00",5930,0,16,"Thursday"
"2018-11-29 17:00:00",5487,0,17,"Thursday"
"2018-11-29 18:00:00",4204,0,18,"Thursday"
"2018-11-29 19:00:00",3085,0,19,"Thursday"
"2018-11-29 20:00:00",2685,0,20,"Thursday"
"2018-11-29 21:00:00",2587,0,21,"Thursday"
"2018-11-29 22:00:00",2087,0,22,"Thursday"
"2018-11-29 23:00:00",1284,0,23,"Thursday"
"2018-11-30 00:00:00",705,0,0,"Friday"
"2018-11-30 01:00:00",406,0,1,"Friday"
"2018-11-30 02:00:00",301,0,2,"Friday"
"2018-11-30 03:00:00",379,0,3,"Friday"
"2018-11-30 04:00:00",754,0,4,"Friday"
"2018-11-30 05:00:00",2211,0,5,"Friday"
"2018-11-30 06:00:00",4251,0,6,"Friday"
"2018-11-30 07:00:00",5224,0,7,"Friday"
"2018-11-30 08:00:00",5019,0,8,"Friday"
"2018-11-30 09:00:00",4595,0,9,"Friday"
"2018-11-30 10:00:00",4382,0,10,"Friday"
"2018-11-30 11:00:00",4432,0,11,"Friday"
"2018-11-30 12:00:00",4579,0,12,"Friday"
"2018-11-30 13:00:00",4721,0,13,"Friday"
"2018-11-30 14:00:00",4928,0,14,"Friday"
"2018-11-30 15:00:00",5276,0,15,"Friday"
"2018-11-30 16:00:00",5612,0,16,"Friday"
"2018-11-30 17:00:00",5155,0,17,"Friday"
"2018-11-30 18:00:00",4176,0,18,"Friday"
"2018-11-30 19:00:00",3233,0,19,"Friday"
"2018-11-30 20:00:00",2810,0,20,"Friday"
"2018-11-30 21:00:00",2750,0,21,"Friday"
"2018-11-30 22:00:00",2538,0,22,"Friday"
"2018-11-30 23:00:00",1898,0,23,"Friday"
"2018-12-01 00:00:00",1139,0,0,"Saturday"
"2018-12-01 01:00:00",684,0,1,"Saturday"
"2018-12-01 02:00:00",454,0,2,"Saturday"
"2018-12-01 03:00:00",373,0,3,"Saturday"
"2018-12-01 04:00:00",411,0,4,"Saturday"
"2018-12-01 05:00:00",613,0,5,"Saturday"
"2018-12-01 06:00:00",968,0,6,"Saturday"
"2018-12-01 07:00:00",1394,0,7,"Saturday"
"2018-12-01 08:00:00",1921,0,8,"Saturday"
"2018-12-01 09:00:00",2597,0,9,"Saturday"
"2018-12-01 10:00:00",3273,0,10,"Saturday"
"2018-12-01 11:00:00",3813,0,11,"Saturday"
"2018-12-01 12:00:00",4175,0,12,"Saturday"
"2018-12-01 13:00:00",4352,0,13,"Saturday"
"2018-12-01 14:00:00",4381,0,14,"Saturday"
"2018-12-01 15:00:00",4326,0,15,"Saturday"
"2018-12-01 16:00:00",4225,0,16,"Saturday"
"2018-12-01 17:00:00",3975,0,17,"Saturday"
"2018-12-01 18:00:00",3569,0,18,"Saturday"
"2018-12-01 19:00:00",3031,0,19,"Saturday"
"2018-12-01 20:00:00",2786,0,20,"Saturday"
"2018-12-01 21:00:00",2705,0,21,"Saturday"
"2018-12-01 22:00:00",2422,0,22,"Saturday"
"2018-12-01 23:00:00",1836,0,23,"Saturday"
"2018-12-02 00:00:00",1176,0,0,"Sunday"
"2018-12-02 01:00:00",703,0,1,"Sunday"
"2018-12-02 02:00:00",441,0,2,"Sunday"
"2018-12-02 03:00:00",305,0,3,"Sunday"
"2018-12-02 04:00:00",307,0,4,"Sunday"
"2018-12-02 05:00:00",410,0,5,"Sunday"
"2018-12-02 06:00:00",708,0,6,"Sunday"
"2018-12-02 07:00:00",1104,0,7,"Sunday"
"2018-12-02 08:00:00",1577,0,8,"Sunday"
"2018-12-02 09:00:00",2146,0,9,"Sunday"
"2018-12-02 10:00:00",2786,0,10,"Sunday"
"2018-12-02 11:00:00",3342,0,11,"Sunday"
"2018-12-02 12:00:00",3735,0,12,"Sunday"
"2018-12-02 13:00:00",3972,0,13,"Sunday"
"2018-12-02 14:00:00",4059,0,14,"Sunday"
"2018-12-02 15:00:00",4034,0,15,"Sunday"
"2018-12-02 16:00:00",3917,0,16,"Sunday"
"2018-12-02 17:00:00",3582,0,17,"Sunday"
"2018-12-02 18:00:00",2954,0,18,"Sunday"
"2018-12-02 19:00:00",2465,0,19,"Sunday"
